date,day_index,soc_trajectory,gpt_reported_cost,computed_cost_actual,milp_actual_cost,feasible,violations,api_cost_usd
2019-06-20,169,,,,50330.73274842106,False,SOC parse failed (got 0 values),0.0
2019-06-21,170,,,,45013.43582252631,False,SOC parse failed (got 0 values),0.0
2019-06-22,171,,,,31728.57227595568,False,SOC parse failed (got 0 values),0.0
2019-06-23,172,,,,25647.569113210524,False,SOC parse failed (got 0 values),0.0
2019-06-24,173,,,,41319.33753336842,False,SOC parse failed (got 0 values),0.0
2019-06-25,174,,,,43533.60294678393,False,SOC parse failed (got 0 values),0.0
2019-06-26,175,,,,54307.19198144044,False,SOC parse failed (got 0 values),0.0
2019-06-27,176,,,,62792.32895799999,False,SOC parse failed (got 0 values),0.0
2019-06-28,177,,,,52468.019259,False,SOC parse failed (got 0 values),0.0
2019-06-29,178,,,,37371.751379612186,False,SOC parse failed (got 0 values),0.0
2019-06-30,179,,,,30079.244829196683,False,SOC parse failed (got 0 values),0.0
2019-07-01,180,,,,57763.547026,False,SOC parse failed (got 0 values),0.0
2019-07-02,181,,,,56079.548897894725,False,SOC parse failed (got 0 values),0.0
2019-07-03,182,,,,44054.523754,False,SOC parse failed (got 0 values),0.0
2019-07-04,183,,,,30788.161734,False,SOC parse failed (got 0 values),0.0
2019-07-05,184,,,,45083.73094271468,False,SOC parse failed (got 0 values),0.0
2019-07-06,185,,,,41837.08286614958,False,SOC parse failed (got 0 values),0.0
2019-07-07,186,,,,30093.17622736842,False,SOC parse failed (got 0 values),0.0
2019-07-08,187,,,,42178.11549166759,False,SOC parse failed (got 0 values),0.0
2019-07-09,188,,,,28291.208669473686,False,SOC parse failed (got 0 values),0.0
2019-07-10,189,,,,47875.70757021053,False,SOC parse failed (got 0 values),0.0
2019-07-11,190,,,,36418.10637130194,False,SOC parse failed (got 0 values),0.0
2019-07-12,191,,,,36393.08689601108,False,SOC parse failed (got 0 values),0.0
2019-07-13,192,,,,34321.10676121883,False,SOC parse failed (got 0 values),0.0
2019-07-14,193,,,,26434.014294736848,False,SOC parse failed (got 0 values),0.0
2019-07-15,194,,,,45304.47316094182,False,SOC parse failed (got 0 values),0.0
2019-07-16,195,,,,41235.37880526316,False,SOC parse failed (got 0 values),0.0
2019-07-17,196,,,,42033.13792705263,False,SOC parse failed (got 0 values),0.0
2019-07-18,197,,,,43483.696790360125,False,SOC parse failed (got 0 values),0.0
2019-07-19,198,,,,49181.79012263158,False,SOC parse failed (got 0 values),0.0
2019-07-20,199,,,,33361.500464894736,False,SOC parse failed (got 0 values),0.0
2019-07-21,200,,,,29352.12093894737,False,SOC parse failed (got 0 values),0.0
2019-07-22,201,,,,49630.96523968421,False,SOC parse failed (got 0 values),0.0
2019-07-23,202,,,,51540.938654000005,False,SOC parse failed (got 0 values),0.0
2019-07-24,203,,,,59401.90078282548,False,SOC parse failed (got 0 values),0.0
2019-07-25,204,,,,63136.668096,False,SOC parse failed (got 0 values),0.0
2019-07-26,205,,,,62794.470592000005,False,SOC parse failed (got 0 values),0.0
2019-07-27,206,,,,39705.29175828255,False,SOC parse failed (got 0 values),0.0
2019-07-28,207,,,,24876.16241052632,False,SOC parse failed (got 0 values),0.0
2019-07-29,208,,,,42906.44158739059,False,SOC parse failed (got 0 values),0.0
2019-07-30,209,,,,45214.977356105264,False,SOC parse failed (got 0 values),0.0
2019-07-31,210,,,,49477.24394570637,False,SOC parse failed (got 0 values),0.0
2019-08-01,211,,,,67540.65742968422,False,SOC parse failed (got 0 values),0.0
2019-08-02,212,,,,53177.96804626039,False,SOC parse failed (got 0 values),0.0
2019-08-03,213,,,,47056.436876842105,False,SOC parse failed (got 0 values),0.0
2019-08-04,214,,,,42262.40825617729,False,SOC parse failed (got 0 values),0.0
2019-08-05,215,,,,49401.022277,False,SOC parse failed (got 0 values),0.0
2019-08-06,216,,,,32149.10488537396,False,SOC parse failed (got 0 values),0.0
2019-08-07,217,,,,47437.8458469252,False,SOC parse failed (got 0 values),0.0
2019-08-08,218,,,,39865.849032631566,False,SOC parse failed (got 0 values),0.0
2019-08-09,219,,,,22831.522519999995,False,SOC parse failed (got 0 values),0.0
2019-08-10,220,,,,48456.81406652632,False,SOC parse failed (got 0 values),0.0
2019-08-11,221,,,,40826.38179612189,False,SOC parse failed (got 0 values),0.0
2019-08-12,222,,,,29352.00815058171,False,SOC parse failed (got 0 values),0.0
2019-08-13,223,,,,35333.358432631576,False,SOC parse failed (got 0 values),0.0
2019-08-14,224,,,,27038.552434000005,False,SOC parse failed (got 0 values),0.0
2019-08-15,225,,,,19458.35619789474,False,SOC parse failed (got 0 values),0.0
2019-08-16,226,,,,26101.055219113576,False,SOC parse failed (got 0 values),0.0
2019-08-17,227,,,,24033.17378,False,SOC parse failed (got 0 values),0.0
2019-08-18,228,,,,21597.819212631577,False,SOC parse failed (got 0 values),0.0
2019-08-19,229,,,,33117.604709307474,False,SOC parse failed (got 0 values),0.0
2019-08-20,230,,,,34691.916607368425,False,SOC parse failed (got 0 values),0.0
2019-08-21,231,,,,34471.062894570634,False,SOC parse failed (got 0 values),0.0
2019-08-22,232,,,,34395.41532077008,False,SOC parse failed (got 0 values),0.0
2019-08-23,233,,,,35405.1576399446,False,SOC parse failed (got 0 values),0.0
2019-08-24,234,,,,29161.193093684207,False,SOC parse failed (got 0 values),0.0
2019-08-25,235,,,,26145.4111,False,SOC parse failed (got 0 values),0.0
2019-08-26,236,,,,41210.283155,False,SOC parse failed (got 0 values),0.0
2019-08-27,237,,,,52137.53724947368,False,SOC parse failed (got 0 values),0.0
2019-08-28,238,,,,61798.79587246537,False,SOC parse failed (got 0 values),0.0
2019-08-29,239,,,,58830.29474188367,False,SOC parse failed (got 0 values),0.0
2019-08-30,240,,,,52125.23828768421,False,SOC parse failed (got 0 values),0.0
2019-08-31,241,,,,36167.78383684211,False,SOC parse failed (got 0 values),0.0
2019-09-01,242,,,,62642.51063412743,False,SOC parse failed (got 0 values),0.0
2019-09-02,243,,,,46400.76333817175,False,SOC parse failed (got 0 values),0.0
2019-09-03,244,,,,36083.32930378947,False,SOC parse failed (got 0 values),0.0
2019-09-04,245,,,,45724.99153974515,False,SOC parse failed (got 0 values),0.0
2019-09-05,246,,,,44138.72028393075,False,SOC parse failed (got 0 values),0.0
2019-09-06,247,,,,23291.255517999994,False,SOC parse failed (got 0 values),0.0
2019-09-07,248,,,,52268.78844126315,False,SOC parse failed (got 0 values),0.0
2019-09-08,249,,,,38968.5019768421,False,SOC parse failed (got 0 values),0.0
2019-09-09,250,,,,35608.25208072022,False,SOC parse failed (got 0 values),0.0
2019-09-10,251,,,,47466.75351052632,False,SOC parse failed (got 0 values),0.0
2019-09-11,252,,,,29393.883026,False,SOC parse failed (got 0 values),0.0
2019-09-12,253,,,,39472.53998296952,False,SOC parse failed (got 0 values),0.0
2019-09-13,254,,,,40377.180347157904,False,SOC parse failed (got 0 values),0.0
2019-09-14,255,,,,30518.11523321053,False,SOC parse failed (got 0 values),0.0
2019-09-15,256,,,,26331.68576,False,SOC parse failed (got 0 values),0.0
2019-09-16,257,,,,43855.74467252632,False,SOC parse failed (got 0 values),0.0
2019-09-17,258,,,,43041.91180716066,False,SOC parse failed (got 0 values),0.0
2019-09-18,259,,,,48537.88471047093,False,SOC parse failed (got 0 values),0.0
2019-09-19,260,,,,52491.88906648199,False,SOC parse failed (got 0 values),0.0
2019-09-20,261,,,,44547.60016100001,False,SOC parse failed (got 0 values),0.0
2019-09-21,262,,,,29196.013386869807,False,SOC parse failed (got 0 values),0.0
2019-09-22,263,,,,27452.162532072023,False,SOC parse failed (got 0 values),0.0
2019-09-23,264,,,,42169.4320817784,False,SOC parse failed (got 0 values),0.0
2019-09-24,265,,,,44585.64988852631,False,SOC parse failed (got 0 values),0.0
2019-09-25,266,,,,49545.15373157894,False,SOC parse failed (got 0 values),0.0
2019-09-26,267,,,,45438.22488105262,False,SOC parse failed (got 0 values),0.0
2019-09-27,268,,,,50955.78243891136,False,SOC parse failed (got 0 values),0.0
2019-09-28,269,,,,35394.71287536843,False,SOC parse failed (got 0 values),0.0
2019-09-29,270,,,,26822.28875628809,False,SOC parse failed (got 0 values),0.0
2019-09-30,271,,,,43888.88857646538,False,SOC parse failed (got 0 values),0.0
2019-10-01,272,,,,64909.6892634349,False,SOC parse failed (got 0 values),0.0
2019-10-02,273,,,,32490.017741578944,False,SOC parse failed (got 0 values),0.0
2019-10-03,274,,,,25710.070462481995,False,SOC parse failed (got 0 values),0.0
2019-10-04,275,,,,49141.15322831856,False,SOC parse failed (got 0 values),0.0
2019-10-05,276,,,,42244.83788105264,False,SOC parse failed (got 0 values),0.0
2019-10-06,277,,,,41641.94131401661,False,SOC parse failed (got 0 values),0.0
2019-10-07,278,,,,48033.985925,False,SOC parse failed (got 0 values),0.0
2019-10-08,279,,,,35975.688256842106,False,SOC parse failed (got 0 values),0.0
2019-10-09,280,,,,41861.44429905818,False,SOC parse failed (got 0 values),0.0
2019-10-10,281,,,,44339.2919008421,False,SOC parse failed (got 0 values),0.0
2019-10-11,282,,,,24797.29337263157,False,SOC parse failed (got 0 values),0.0
2019-10-12,283,,,,42340.715322,False,SOC parse failed (got 0 values),0.0
2019-10-13,284,,,,26243.64166736842,False,SOC parse failed (got 0 values),0.0
2019-10-14,285,,,,46809.416163,False,SOC parse failed (got 0 values),0.0
2019-10-15,286,,,,47409.51101036841,False,SOC parse failed (got 0 values),0.0
2019-10-16,287,,,,45961.21841789473,False,SOC parse failed (got 0 values),0.0
2019-10-17,288,,,,48456.10404821053,False,SOC parse failed (got 0 values),0.0
2019-10-18,289,,,,49439.79223855956,False,SOC parse failed (got 0 values),0.0
2019-10-19,290,,,,34886.395149750686,False,SOC parse failed (got 0 values),0.0
2019-10-20,291,,,,25169.233202000003,False,SOC parse failed (got 0 values),0.0
2019-10-21,292,,,,39130.00829942936,False,SOC parse failed (got 0 values),0.0
2019-10-22,293,,,,39451.312632631576,False,SOC parse failed (got 0 values),0.0
2019-10-23,294,,,,39124.62947368421,False,SOC parse failed (got 0 values),0.0
2019-10-24,295,,,,37311.722694,False,SOC parse failed (got 0 values),0.0
2019-10-25,296,,,,34074.79417346538,False,SOC parse failed (got 0 values),0.0
2019-10-26,297,,,,25629.30687513573,False,SOC parse failed (got 0 values),0.0
2019-10-27,298,,,,23357.09185927978,False,SOC parse failed (got 0 values),0.0
2019-10-28,299,,,,38194.009947,False,SOC parse failed (got 0 values),0.0
2019-10-29,300,,,,39786.97181631578,False,SOC parse failed (got 0 values),0.0
2019-10-30,301,,,,40726.64095263158,False,SOC parse failed (got 0 values),0.0
2019-10-31,302,,,,37819.08492566204,False,SOC parse failed (got 0 values),0.0
2019-11-01,303,,,,62482.452742631576,False,SOC parse failed (got 0 values),0.0
2019-11-02,304,,,,42929.56834105263,False,SOC parse failed (got 0 values),0.0
2019-11-03,305,,,,38016.36181905817,False,SOC parse failed (got 0 values),0.0
2019-11-04,306,,,,49647.96308168422,False,SOC parse failed (got 0 values),0.0
2019-11-05,307,,,,33161.53906947369,False,SOC parse failed (got 0 values),0.0
2019-11-06,308,,,,41982.915663000014,False,SOC parse failed (got 0 values),0.0
2019-11-07,309,,,,48168.30558057895,False,SOC parse failed (got 0 values),0.0
2019-11-08,310,,,,33989.9379168421,False,SOC parse failed (got 0 values),0.0
2019-11-09,311,,,,39768.09004698061,False,SOC parse failed (got 0 values),0.0
2019-11-10,312,,,,46676.51276044321,False,SOC parse failed (got 0 values),0.0
2019-11-11,313,,,,37561.54400487535,False,SOC parse failed (got 0 values),0.0
2019-11-12,314,,,,45489.3018530748,False,SOC parse failed (got 0 values),0.0
2019-11-13,315,,,,46394.08902000001,False,SOC parse failed (got 0 values),0.0
2019-11-14,316,,,,46924.95882947368,False,SOC parse failed (got 0 values),0.0
2019-11-15,317,,,,46801.34511623268,False,SOC parse failed (got 0 values),0.0
2019-11-16,318,,,,32689.949659091413,False,SOC parse failed (got 0 values),0.0
2019-11-17,319,,,,25730.82782,False,SOC parse failed (got 0 values),0.0
2019-11-18,320,,,,46255.826189750696,False,SOC parse failed (got 0 values),0.0
2019-11-19,321,,,,52227.60702077563,False,SOC parse failed (got 0 values),0.0
2019-11-20,322,,,,48702.94257908309,False,SOC parse failed (got 0 values),0.0
2019-11-21,323,,,,47461.35666799999,False,SOC parse failed (got 0 values),0.0
2019-11-22,324,,,,43789.98768981717,False,SOC parse failed (got 0 values),0.0
2019-11-23,325,,,,30923.566704376728,False,SOC parse failed (got 0 values),0.0
2019-11-24,326,,,,25935.071689473683,False,SOC parse failed (got 0 values),0.0
2019-11-25,327,,,,42218.268639612186,False,SOC parse failed (got 0 values),0.0
2019-11-26,328,,,,43994.33187900001,False,SOC parse failed (got 0 values),0.0
2019-11-27,329,,,,39315.86419288089,False,SOC parse failed (got 0 values),0.0
2019-11-28,330,,,,42981.49853667036,False,SOC parse failed (got 0 values),0.0
2019-11-29,331,,,,40674.90528958449,False,SOC parse failed (got 0 values),0.0
2019-11-30,332,,,,34408.29189021883,False,SOC parse failed (got 0 values),0.0
2019-12-01,333,,,,49188.544965207766,False,SOC parse failed (got 0 values),0.0
2019-12-02,334,,,,49406.42247221053,False,SOC parse failed (got 0 values),0.0
2019-12-03,335,,,,41553.714458639886,False,SOC parse failed (got 0 values),0.0
2019-12-04,336,,,,49072.45620443213,False,SOC parse failed (got 0 values),0.0
2019-12-05,337,,,,24483.991161578942,False,SOC parse failed (got 0 values),0.0
2019-12-06,338,,,,44357.28571737949,False,SOC parse failed (got 0 values),0.0
2019-12-07,339,,,,49927.321195,False,SOC parse failed (got 0 values),0.0
2019-12-08,340,,,,42934.68714825486,False,SOC parse failed (got 0 values),0.0
2019-12-09,341,,,,39940.30440547368,False,SOC parse failed (got 0 values),0.0
2019-12-10,342,,,,31096.079579224377,False,SOC parse failed (got 0 values),0.0
2019-12-11,343,,,,42962.429211,False,SOC parse failed (got 0 values),0.0
2019-12-12,344,,,,46843.7733616842,False,SOC parse failed (got 0 values),0.0
2019-12-13,345,,,,42822.40738999999,False,SOC parse failed (got 0 values),0.0
2019-12-14,346,,,,30412.791625961218,False,SOC parse failed (got 0 values),0.0
2019-12-15,347,,,,26240.79073789473,False,SOC parse failed (got 0 values),0.0
2019-12-16,348,,,,40221.32689616066,False,SOC parse failed (got 0 values),0.0
2019-12-17,349,,,,39247.16176398892,False,SOC parse failed (got 0 values),0.0
2019-12-18,350,,,,37178.65574542936,False,SOC parse failed (got 0 values),0.0
2019-12-19,351,,,,42181.389212310256,False,SOC parse failed (got 0 values),0.0
2019-12-20,352,,,,33577.490169000004,False,SOC parse failed (got 0 values),0.0
2019-12-21,353,,,,19759.875476,False,SOC parse failed (got 0 values),0.0
2019-12-22,354,,,,15996.107143490304,False,SOC parse failed (got 0 values),0.0
2019-12-23,355,,,,20015.761178,False,SOC parse failed (got 0 values),0.0
2019-12-24,356,,,,17887.82833769529,False,SOC parse failed (got 0 values),0.0
2019-12-25,357,,,,11115.525362382272,False,SOC parse failed (got 0 values),0.0
2019-12-26,358,,,,18945.85368216066,False,SOC parse failed (got 0 values),0.0
2019-12-27,359,,,,30073.885964210524,False,SOC parse failed (got 0 values),0.0
2019-12-28,360,,,,21593.60983578948,False,SOC parse failed (got 0 values),0.0
2019-12-29,361,,,,18304.43343157895,False,SOC parse failed (got 0 values),0.0
2019-12-30,362,,,,25582.81545080333,False,SOC parse failed (got 0 values),0.0
2019-12-31,363,,,,28614.667296,False,SOC parse failed (got 0 values),0.0
2019-04-26,114,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,34814.50701894737,34414.1048240831,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36,0.01599
2019-04-27,115,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 0.75, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,28367.580425263164,26662.83980238228,False,t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36; t=15: charge=13.0105 kW > cmax=12.36,0.015765
2019-04-28,116,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0]",12345.67,20934.714000000004,19549.84072736842,False,t=23: discharge=23.4840 kW > dmax=12.36,0.016065
2019-04-29,117,"[0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.0, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,36832.94085052632,36390.66088199447,True,,0.016065
2019-04-30,118,"[0.5, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,38744.30180947369,38296.40153238505,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36,0.016275
2019-05-01,119,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,45915.33860842105,45448.17011933518,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36,0.0165
2019-05-02,120,"[0.5, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0]",1234.56,52681.135797894734,52181.94521939059,False,t=3: charge=13.0105 kW > cmax=12.36,0.01566
2019-05-03,121,"[0.5, 0.5, 0.747, 0.994, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.753, 0.506, 0.259, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,49582.19197639158,47756.47498773684,False,t=1: charge=12.8544 kW > cmax=12.36; t=2: charge=12.8544 kW > cmax=12.36,0.017535
2019-05-04,122,"[0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,42621.88293052632,41012.65789852631,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.015915
2019-05-05,123,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,24444.45603368421,22694.6865099169,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.016335
2019-05-06,124,"[0.5, 0.45, 0.4, 0.35, 0.3, 0.25, 0.2, 0.15, 0.1, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,39809.101804000005,38524.080808000006,True,,0.01587
2019-05-07,125,"[0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123456.78,53671.88644842105,53027.54804080609,False,t=3: charge=13.0105 kW > cmax=12.36; t=4: charge=13.0105 kW > cmax=12.36,0.016215
2019-05-08,126,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0]",1234.56,39843.95205578948,39448.27490232687,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36,0.015945
2019-05-09,127,"[0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0]",1234.56,44973.56766526315,44459.085472797786,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36,0.01635
2019-05-10,128,"[0.5, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 0.75, 0.75, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,33986.32810105263,33359.37035368421,False,t=3: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36,0.015675
2019-05-11,129,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.0]",1234.56,35090.9745663158,33229.8002368421,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=6: charge=13.0105 kW > cmax=12.36; t=7: charge=13.0105 kW > cmax=12.36; t=8: charge=13.0105 kW > cmax=12.36,0.01581
2019-05-12,130,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,51259.64360210527,49823.38820027702,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01554
2019-05-13,131,,,,42454.08651802216,False,SOC parse failed (got 0 values),0.01749
2019-05-14,132,"[0.5, 0.5, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,43209.65293157895,42774.0266831579,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36,0.016125
2019-05-15,133,"[0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.0, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,44339.822097684206,44010.55041717451,True,,0.015705
2019-05-16,134,"[0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,41852.03844210526,41679.79062908587,False,t=3: charge=13.0105 kW > cmax=12.36; t=4: charge=13.0105 kW > cmax=12.36,0.01617
2019-05-17,135,"[0.5, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,41789.80528631579,41344.62853094736,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36,0.01548
2019-05-18,136,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0]",12345.67,30304.849091578944,30165.36854587257,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36,0.01602
2019-05-19,137,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0]",12345.67,25309.50770000001,24286.95709368421,False,t=23: discharge=23.4840 kW > dmax=12.36,0.01608
2019-05-20,138,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.0]",1234.56,38931.940584210526,37105.994125000005,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=6: charge=13.0105 kW > cmax=12.36; t=7: charge=13.0105 kW > cmax=12.36; t=8: charge=13.0105 kW > cmax=12.36,0.01542
2019-05-21,139,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,37515.64358210527,36413.60570965097,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01617
2019-05-22,140,"[0.5, 0.5, 0.725, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.687, 0.424, 0.424, 0.424, 0.424, 0.424]",12345.67,40778.51752914525,39321.64653052631,True,,0.02022
2019-05-23,141,"[0.5, 0.5, 0.725, 0.95, 0.95, 0.95, 0.95, 0.95, 0.687, 0.424, 0.424, 0.424, 0.649, 0.874, 0.874, 0.874, 0.874, 0.874, 0.874, 0.611, 0.348, 0.348, 0.348, 0.348, 0.348]",12345.67,39758.61822837473,38463.93762110526,True,,0.02067
